osm_id,latitude,longitude,addr:city,addr:country,amenity,conflict_date,conflict_type,name,nearest_conflict_dist_km,osm_id,osm_type,religion,school:CD,source
13012214473,-1.6796823,29.2294049,Goma,CD,school,2024-01-01,Battle,Institut Superieur de Tourisme et de Gestion Goma,1.5,13012214473,node,Kivu,primaire,GPS
8680659876,-1.6796398,29.2319856,Goma,CD,school,2024-01-01,Battle,Lycée amani,1.71,8680659876,node,Kivu,primaire,GPS
12318270857,-1.6793078,29.235118,Goma,CD,school,2024-01-01,Battle,Institut Maendeleo,1.97,12318270857,node,Kivu,primaire,IGC_Goma
7417977817,-1.679077,29.2278604,Goma,CD,school,2024-01-01,Battle,Institut Communautaire du Lac,1.33,7417977817,node,Kivu,primaire,GPS
2636526,-1.6790143,29.2296357,Goma,CD,school,2024-01-01,Battle,Institut de Goma,1.47,2636526,relation,Kivu,primaire,GPS
8540452711,-1.6788138,29.2145231,Goma,CD,school,2024-01-01,Battle,Institut Himbi,1.15,8540452711,node,Kivu,primaire,GPS
653728665,-1.6783936,29.2364451,Goma,CD,school,2024-01-01,Battle,Collège Mwanga,2.05,653728665,way,Kivu,primaire,GPS
7518261560,-1.6781038,29.2305352,Goma,CD,school,2024-01-01,Battle,Institut Mikeno,1.48,7518261560,node,Kivu,primaire,GPS
653728666,-1.6777696,29.2362868,Goma,CD,school,2024-01-01,Battle,EP Karisimbi & Sabinyo,2.01,653728666,way,Kivu,primaire,GPS
653960882,-1.6777327,29.2170049,Goma,CD,school,2024-01-01,Battle,ISTA Goma,0.92,653960882,way,Kivu,primaire,GPS
7077075886,-1.6775415,29.2167944,Goma,CD,school,2024-01-01,Battle,Campus Universitaire du Lac,0.91,7077075886,node,Kivu,primaire,GPS
1415954706,-1.6775151,29.231014,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Maman Mulezi,1.48,1415954706,way,Kivu,primaire,GPS
7077077286,-1.677355,29.2166729,Goma,CD,school,2024-01-01,Battle,UNIGOM,0.9,7077077286,node,Kivu,primaire,GPS
7518261529,-1.6766749,29.231414,Goma,CD,school,2024-01-01,Battle,Institut Maendeleo,1.47,7518261529,node,Kivu,primaire,GPS
1415954707,-1.6766719,29.2296398,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Mama Yetu,1.3,1415954707,way,Kivu,primaire,GPS
7387324616,-1.6765573,29.2329316,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Misericorde,1.61,7387324616,node,Kivu,primaire,GPS
7417977815,-1.676506,29.2313263,Goma,CD,school,2024-01-01,Battle,Institut Faraja,1.45,7417977815,node,Kivu,primaire,GPS
7533747984,-1.6764252,29.2201447,Goma,CD,school,2024-01-01,Battle,Institut Zanner,0.71,7533747984,node,Kivu,primaire,GPS
7387324621,-1.67642,29.2302525,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Matumaini,1.34,7387324621,node,Kivu,primaire,GPS
7387324654,-1.6760485,29.2305976,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Jericho,1.36,7387324654,node,Kivu,primaire,GPS
7402879668,-1.6749767,29.2311283,Goma,CD,school,2024-01-01,Battle,École Primaire Nyiragongo,1.36,7402879668,node,Kivu,primaire,GPS
7849859015,-1.67477,29.2268095,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire KASIMBI,0.92,7849859015,node,Kivu,primaire,GPS
7518261519,-1.6744417,29.2307434,Goma,CD,school,2024-01-01,Battle,Institut Mgr Masimango,1.29,7518261519,node,Kivu,primaire,GPS
7387324645,-1.6744095,29.2290823,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Fontaine,1.12,7387324645,node,Kivu,primaire,GPS
7533747951,-1.6730995,29.2363268,Goma,CD,school,2024-01-01,Battle,Institut Tuungane,1.85,7533747951,node,Kivu,primaire,GPS
9543333884,-1.671614,29.2042639,Goma,CD,school,2024-01-01,Battle,Institut Himbi,1.76,9543333884,node,Kivu,primaire,OSM-RDC
7396262667,-1.6702267,29.2219683,Goma,CD,school,2024-01-01,Battle,École Primaire Rutoboko,0.22,7396262667,node,Kivu,primaire,GPS
8566587197,-1.6688443,29.1957232,Goma,CD,school,2024-01-01,Battle,Kratos,2.7,8566587197,node,Kivu,primaire,GPS
8572982918,-1.6676331,29.2054678,Goma,CD,school,2024-01-01,Battle,Theresa mira,1.64,8572982918,node,Kivu,primaire,GPS
7149766046,-1.6670862,29.2119063,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Reference,0.96,7149766046,node,Kivu,primaire,MSFsurvey
7396262567,-1.6659545,29.2281646,Goma,CD,school,2024-01-01,Battle,École Primaire Maranatha,1.01,7396262567,node,Kivu,primaire,GPS
7396262665,-1.6652012,29.2254083,Goma,CD,school,2024-01-01,Battle,École Primaire Sainte Famille,0.8,7396262665,node,Kivu,primaire,GPS
193238722,-1.6651279,29.1835936,Goma,CD,school,2024-01-01,Battle,Ecole Maternelle et Primaire Kauta,4.08,193238722,way,Kivu,primaire,GPS
7396262609,-1.6649265,29.2265863,Goma,CD,school,2024-01-01,Battle,École Primaire Katoyi,0.92,7396262609,node,Kivu,primaire,GPS
7533747948,-1.6647255,29.2269184,Goma,CD,school,2024-01-01,Battle,Institut Uzima,0.97,7533747948,node,Kivu,primaire,GPS
7518261557,-1.6647041,29.2187298,Goma,CD,school,2024-01-01,Battle,Institut Mugunga,0.61,7518261557,node,Kivu,primaire,GPS
12444856564,-1.6646412,29.1777564,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Technique UJUZI,4.73,12444856564,node,Kivu,primaire,GPS
7396262661,-1.6645247,29.2178173,Goma,CD,school,2024-01-01,Battle,École Primaire Tanganyika,0.66,7396262661,node,Kivu,primaire,GPS
7396262640,-1.6636331,29.2134107,Goma,CD,school,2024-01-01,Battle,École Primaire Baraka,1.02,7396262640,node,Kivu,primaire,GPS
7533747945,-1.6632159,29.2257685,Goma,CD,school,2024-01-01,Battle,Institut Visoke,0.99,7533747945,node,Kivu,primaire,GPS
7396262660,-1.662856,29.2224202,Goma,CD,school,2024-01-01,Battle,École Primaire Sivyolo,0.84,7396262660,node,Kivu,primaire,GPS
7396262580,-1.6627693,29.2231831,Goma,CD,school,2024-01-01,Battle,École Primaire Mabanga,0.88,7396262580,node,Kivu,primaire,GPS
7387324586,-1.6627132,29.2304799,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Children'S Voice,1.42,7387324586,node,Kivu,primaire,GPS
298889634,-1.6626886,29.1899873,Goma,CD,school,2024-01-01,Battle,Lycée Sainte Ursule,3.43,298889634,way,Kivu,primaire,Bing
7396262571,-1.6622899,29.2253652,Goma,CD,school,2024-01-01,Battle,École Primaire Maliki,1.04,7396262571,node,Kivu,primaire,GPS
7396262579,-1.6619888,29.2227488,Goma,CD,school,2024-01-01,Battle,École Primaire Majengo,0.94,7396262579,node,Kivu,primaire,GPS
653728651,-1.661893,29.1824676,Goma,CD,school,2024-01-01,Battle,Institut Kyeshero,4.27,653728651,way,Kivu,primaire,GPS
7387310584,-1.661657,29.2299712,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Cross Style,1.45,7387310584,node,Kivu,primaire,GPS
7518261524,-1.661637,29.2232922,Goma,CD,school,2024-01-01,Battle,Institut Majengo,1,7518261524,node,Kivu,primaire,GPS
7387324602,-1.6611732,29.2143614,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Buke Lumière,1.16,7387324602,node,Kivu,primaire,GPS
7396262618,-1.6603862,29.2268367,Goma,CD,school,2024-01-01,Battle,École Primaire Galilaya,1.31,7396262618,node,Kivu,primaire,GPS
653728664,-1.6593828,29.2068637,Goma,CD,school,2024-01-01,Battle,Shabaa,1.88,653728664,way,Kivu,primaire,GPS
7399890683,-1.6584416,29.2205675,Goma,CD,school,2024-01-01,Battle,École Primaire Kaba,1.29,7399890683,node,Kivu,primaire,GPS
7518261538,-1.6583279,29.2138392,Goma,CD,school,2024-01-01,Battle,Institut Lady Baden-Powell,1.47,7518261538,node,Kivu,primaire,GPS
7417977820,-1.6582498,29.226836,Goma,CD,school,2024-01-01,Battle,Institut Cameron Scott,1.51,7417977820,node,Kivu,primaire,GPS
653728661,-1.6581891,29.1894708,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Amani,3.64,653728661,way,Kivu,primaire,GPS
8680663264,-1.6577267,29.193437,Goma,CD,school,2024-01-01,Battle,Complexe scolaire mwanga,3.25,8680663264,node,Kivu,primaire,GPS
7518261532,-1.6576343,29.218725,Goma,CD,school,2024-01-01,Battle,Institut Lukwangomo,1.38,7518261532,node,Kivu,primaire,GPS
7396262600,-1.6575917,29.2264806,Goma,CD,school,2024-01-01,Battle,École Primaire Kisandu,1.56,7396262600,node,Kivu,primaire,GPS
12442081972,-1.657063,29.1828659,Goma,CD,school,2024-01-01,Battle,Institut TOROTO,4.37,12442081972,node,Kivu,primaire,GPS
653728663,-1.6564367,29.1954268,Goma,CD,school,2024-01-01,Battle,Institut Bakanja,3.12,653728663,way,Kivu,primaire,GPS
7396262630,-1.6551432,29.2276911,Goma,CD,school,2024-01-01,Battle,École Primaire Bethel,1.86,7396262630,node,Kivu,primaire,GPS
7396262553,-1.6543574,29.2335977,Goma,CD,school,2024-01-01,Battle,École Primaire Neema,2.3,7396262553,node,Kivu,primaire,GPS
7149760762,-1.65416,29.1960717,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Joie,3.19,7149760762,node,Kivu,primaire,MSFsurvey
7402879651,-1.6541457,29.2199069,Goma,CD,school,2024-01-01,Battle,Institut Amina,1.76,7402879651,node,Kivu,primaire,GPS
653728662,-1.6538356,29.212167,Goma,CD,school,2024-01-01,Battle,Institut Muzizi,2,653728662,way,Kivu,primaire,GPS
7396262552,-1.6537761,29.2315696,Goma,CD,school,2024-01-01,Battle,École Primaire Nazardenne,2.22,7396262552,node,Kivu,primaire,GPS
266411874,-1.6533257,29.2191163,Goma,CD,school,2024-01-01,Battle,École Primaire Ujumbe,1.86,266411874,way,Kivu,primaire,GPS
7149760769,-1.6528903,29.1978252,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Tom-mas,3.11,7149760769,node,Kivu,primaire,MSFsurvey
7149760761,-1.6528663,29.196333,Goma,CD,school,2024-01-01,Battle,École Primaire Sebyera,3.25,7149760761,node,Kivu,primaire,MSFsurvey
7149760774,-1.650303,29.1981688,Goma,CD,school,2024-01-01,Battle,Institut Mwangaza,3.27,7149760774,node,Kivu,primaire,MSFsurvey
7533747957,-1.6500437,29.2223594,Goma,CD,school,2024-01-01,Battle,Institut Saint Marc,2.23,7533747957,node,Kivu,primaire,GPS
7149737529,-1.6499088,29.2143024,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Anane,2.32,7149737529,node,Kivu,primaire,MSFsurvey
7399890662,-1.6489987,29.2319207,Goma,CD,school,2024-01-01,Battle,École Primaire la Joie,2.68,7399890662,node,Kivu,primaire,GPS
10990517,-1.6489407,29.2319377,Goma,CD,school,2024-01-01,Battle,École Primaire Mont Miko,2.69,10990517,relation,Kivu,primaire,GPS
7149737530,-1.6488994,29.214079,Goma,CD,school,2024-01-01,Battle,Coplexe Scolaire open minds,2.44,7149737530,node,Kivu,primaire,MSFsurvey
653710793,-1.6487616,29.1818923,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Juhudi,4.85,653710793,way,Kivu,primaire,GPS
8304968555,-1.6484908,29.1813189,Goma,CD,school,2024-01-01,Battle,Erudit International school,4.92,8304968555,node,Kivu,primaire,GPS
8237516077,-1.6484276,29.1887088,Goma,CD,school,2024-01-01,Battle,Complexe scolaire la convivance,4.22,8237516077,node,Kivu,primaire,GPS
7149760778,-1.648384,29.2017901,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Taji/Dankier,3.14,7149760778,node,Kivu,primaire,MSFsurvey
7149737534,-1.6482446,29.212712,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la restitution/ AROMA,2.55,7149737534,node,Kivu,primaire,MSFsurvey
7387324615,-1.6478551,29.2315251,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Mont Miko,2.78,7387324615,node,Kivu,primaire,GPS
8237948302,-1.6475948,29.1825799,Goma,CD,school,2024-01-01,Battle,Complexe scolaire de l'atlantique,4.85,8237948302,node,Kivu,primaire,GPS
7149760767,-1.6471767,29.1990983,Goma,CD,school,2024-01-01,Battle,Institut 2 Injili,3.44,7149760767,node,Kivu,primaire,MSFsurvey
7149760775,-1.6470183,29.19923,Goma,CD,school,2024-01-01,Battle,Ecole Primaire Lumiere,3.44,7149760775,node,Kivu,primaire,MSFsurvey
7149760777,-1.6462062,29.2020982,Goma,CD,school,2024-01-01,Battle,École Chance Elysee,3.31,7149760777,node,Kivu,primaire,MSFsurvey
7149760771,-1.6458633,29.2018083,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Grace,3.36,7149760771,node,Kivu,primaire,MSFsurvey
7149760772,-1.6455254,29.201091,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Muzalimu,3.44,7149760772,node,Kivu,primaire,MSFsurvey
7149760776,-1.6453904,29.2024247,Goma,CD,school,2024-01-01,Battle,Institut Bethanie,3.36,7149760776,node,Kivu,primaire,MSFsurvey
7149737533,-1.6452548,29.2122406,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Kanaume,2.88,7149737533,node,Kivu,primaire,MSFsurvey
7149760763,-1.6452164,29.1989694,Goma,CD,school,2024-01-01,Battle,École Primaire Kyezye,3.61,7149760763,node,Kivu,primaire,MSFsurvey
7149760760,-1.6451084,29.1987456,Goma,CD,school,2024-01-01,Battle,Institut Mbula,3.64,7149760760,node,Kivu,primaire,MSFsurvey
7149760768,-1.6451018,29.1979273,Goma,CD,school,2024-01-01,Battle,Institut Avenir,3.7,7149760768,node,Kivu,primaire,MSFsurvey
7149737526,-1.6448956,29.2200532,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Elaka,2.79,7149737526,node,Kivu,primaire,MSFsurvey
7149760773,-1.6447838,29.2029067,Goma,CD,school,2024-01-01,Battle,Groupe scolaire la Reconciliation,3.39,7149760773,node,Kivu,primaire,MSFsurvey
7149760766,-1.6447317,29.2008367,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Linda,3.53,7149760766,node,Kivu,primaire,MSFsurvey
7149760779,-1.6446817,29.204599,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Soleil Levant,3.29,7149760779,node,Kivu,primaire,MSFsurvey
7149760770,-1.6446803,29.1919734,Goma,CD,school,2024-01-01,Battle,Institut Nyabushongo,4.2,7149760770,node,Kivu,primaire,MSFsurvey
7149760765,-1.6441219,29.1977444,Goma,CD,school,2024-01-01,Battle,École Primaire Kigogo,3.79,7149760765,node,Kivu,primaire,MSFsurvey
7149737537,-1.6434637,29.219412,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Saint Benoit,2.95,7149737537,node,Kivu,primaire,MSFsurvey
7149737535,-1.6432052,29.2076796,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Bon Berger,3.28,7149737535,node,Kivu,primaire,MSFsurvey
7149760764,-1.6427933,29.1955671,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Saint Jacques,4.07,7149760764,node,Kivu,primaire,MSFsurvey
7149737532,-1.642436,29.2086403,Goma,CD,school,2024-01-01,Battle,Complexe scolaire Ahadi,3.31,7149737532,node,Kivu,primaire,MSFsurvey
7149737531,-1.6422086,29.2110233,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Don Beni,3.25,7149737531,node,Kivu,primaire,MSFsurvey
7387324592,-1.6414301,29.1986549,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Berceau du Savoir,3.96,7387324592,node,Kivu,primaire,GPS
7149683343,-1.6414274,29.2059281,Goma,CD,school,2024-01-01,Battle,Institut Kisima,3.54,7149683343,node,Kivu,primaire,MSFsurvey
7149683340,-1.6408592,29.2043654,Goma,CD,school,2024-01-01,Battle,Ecole Primaire A Melissa,3.68,7149683340,node,Kivu,primaire,MSFsurvey
7149683336,-1.6387598,29.2065337,Goma,CD,school,2024-01-01,Battle,Ecole St Ubald,3.78,7149683336,node,Kivu,primaire,MSFsurvey
7149766045,-1.6381178,29.24024,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire NZIYI,4.2,7149766045,node,Kivu,primaire,MSFsurvey
7149683345,-1.6376687,29.1928961,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Buuma,4.69,7149683345,node,Kivu,primaire,MSFsurvey
7149683342,-1.637475,29.2024817,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Musamariya Mwema,4.11,7149683342,node,Kivu,primaire,MSFsurvey
7149683341,-1.6374533,29.2031217,Goma,CD,school,2024-01-01,Battle,Comlexe Scolaire la source,4.08,7149683341,node,Kivu,primaire,MSFsurvey
7149683338,-1.6372467,29.206,Goma,CD,school,2024-01-01,Battle,Complexe SColaire Elim,3.96,7149683338,node,Kivu,primaire,MSFsurvey
7149683344,-1.6372351,29.1927457,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire Lutula,4.74,7149683344,node,Kivu,primaire,MSFsurvey
10116544019,-1.6366123,29.2498273,Goma,CD,school,2024-01-01,Battle,Institut Kayembe,4.98,10116544019,node,Kivu,primaire,GPS
7149683337,-1.6362286,29.2046189,Goma,CD,school,2024-01-01,Battle,École Secondaire Kibali,4.13,7149683337,node,Kivu,primaire,MSFsurvey
7149683348,-1.6354951,29.1932443,Goma,CD,school,2024-01-01,Battle,Complexe Scolaire la Perfection,4.85,7149683348,node,Kivu,primaire,MSFsurvey
906863381,-1.6350323,29.204698,Goma,CD,school,2024-01-01,Battle,Ecole St Guido Maria Fortifi,4.24,906863381,way,Kivu,primaire,MSF Survey
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
osm_id,latitude,longitude,addr:city,addr:country,amenity,conflict_date,conflict_type,name,nearest_conflict_dist_km,osm_id,osm_type,religion,school:CD,source
10277676794,-4.3617648,15.3054572,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Officielle,4.67,10277676794,node,Kinshasa ,primaire,GPS
9977033872,-4.3617574,15.3219286,kinshasa,CD,school,2024-01-03,Strategic development,CS LA TROMPETE,4.83,9977033872,node,Kinshasa ,primaire,GPS
57364518,-4.3612437,15.3197021,kinshasa,CD,school,2024-01-03,Strategic development,École Officielle Mamelo,4.71,57364518,way,Kinshasa ,primaire,GPS
10277676793,-4.3612242,15.3038274,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Officielle,4.63,10277676793,node,Kinshasa ,primaire,GPS
206582660,-4.3611755,15.318802,kinshasa,CD,school,2024-01-03,Strategic development,École Masamba,4.68,206582660,way,Kinshasa ,primaire,GPS
206579125,-4.3608407,15.3199636,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Boyokani,4.67,206579125,way,Kinshasa ,primaire,GPS
217698542,-4.360755,15.3219283,kinshasa,CD,school,2024-01-03,Strategic development,École primaire Yolo,4.72,217698542,way,Kinshasa ,primaire,GPS
206579122,-4.3606434,15.3195144,kinshasa,CD,school,2024-01-03,Strategic development,paroisse Saint Gabriel,4.64,206579122,way,Kinshasa ,primaire,GPS
63954685,-4.3605975,15.3197862,kinshasa,CD,school,2024-01-03,Strategic development,École Catholique,4.64,63954685,way,Kinshasa ,primaire,GPS
206579123,-4.3605636,15.3202265,kinshasa,CD,school,2024-01-03,Strategic development,,4.65,206579123,way,Kinshasa ,primaire,GPS
715863893,-4.3605004,15.3014055,kinshasa,CD,school,2024-01-03,Strategic development,École officielle,4.6,715863893,node,Kinshasa ,primaire,GPS
206579124,-4.3604399,15.3197918,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Boyokani,4.63,206579124,way,Kinshasa ,primaire,GPS
742073626,-4.3587759,15.3276715,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Amand,4.74,742073626,way,Kinshasa ,primaire,GPS
57738675,-4.3585104,15.2951524,kinshasa,CD,school,2024-01-03,Strategic development,École catholique,4.59,57738675,way,Kinshasa ,primaire,GPS
4469949070,-4.3581576,15.3005393,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Pie X,4.37,4469949070,node,Kinshasa ,primaire,GPS
336812196,-4.3578815,15.2995273,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Movenda,4.37,336812196,way,Kinshasa ,primaire,GPS
57363299,-4.3577219,15.3186557,kinshasa,CD,school,2024-01-03,Strategic development,École Protestante,4.3,57363299,way,Kinshasa ,primaire,GPS
2273728699,-4.3566188,15.3091004,kinshasa,CD,school,2024-01-03,Strategic development,Complexe scolaire St Vincent,4.07,2273728699,node,Kinshasa ,primaire,GPS
4483772304,-4.3562828,15.2960158,kinshasa,CD,school,2024-01-03,Strategic development,Collège Petit Prince,4.32,4483772304,node,Kinshasa ,primaire,GPS
450071724,-4.3559922,15.2939907,kinshasa,CD,school,2024-01-03,Strategic development,Collège Abbé Loya,4.38,450071724,way,Kinshasa ,primaire,GPS
8313433041,-4.355751,15.3082325,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Chrétien Jacques André Vernaud,3.98,8313433041,node,Kinshasa ,primaire,GPS
335709425,-4.3552449,15.3311304,kinshasa,CD,school,2024-01-03,Strategic development,École George Washington,4.57,335709425,way,Kinshasa ,primaire,GPS
67375763,-4.3548112,15.3216708,kinshasa,CD,school,2024-01-03,Strategic development,,4.08,67375763,way,Kinshasa ,primaire,GPS
67375762,-4.3547035,15.3217752,kinshasa,CD,school,2024-01-03,Strategic development,École catholique,4.07,67375762,way,Kinshasa ,primaire,GPS
67375764,-4.3545772,15.3217999,kinshasa,CD,school,2024-01-03,Strategic development,,4.06,67375764,way,Kinshasa ,primaire,GPS
5266898490,-4.3540121,15.2878618,kinshasa,CD,school,2024-01-03,Strategic development,Collège Eben Ezer,4.51,5266898490,node,Kinshasa ,primaire,GPS
5266898486,-4.3535602,15.2873629,kinshasa,CD,school,2024-01-03,Strategic development,Groupe Scolaire Life Line,4.5,5266898486,node,Kinshasa ,primaire,GPS
5163173199,-4.3533007,15.2853084,kinshasa,CD,school,2024-01-03,Strategic development,EP1 et 2 Bandal Saint Cassien,4.61,5163173199,node,Kinshasa ,primaire,GPS
5416315445,-4.3532918,15.2835511,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Baraka,4.72,5416315445,node,Kinshasa ,primaire,GPS
715862489,-4.3531403,15.2903763,kinshasa,CD,school,2024-01-03,Strategic development,Institut Diangenda,4.28,715862489,node,Kinshasa ,primaire,GPS
5416312771,-4.3526337,15.2834166,kinshasa,CD,school,2024-01-03,Strategic development,Univers scolaire,4.67,5416312771,node,Kinshasa ,primaire,GPS
57363223,-4.352339,15.3243,kinshasa,CD,school,2024-01-03,Strategic development,École Catholique St-Gabriel,3.93,57363223,way,Kinshasa ,primaire,GPS
5407026099,-4.352285,15.2853794,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Kiese,4.51,5407026099,node,Kinshasa ,primaire,GPS
5266898482,-4.3522336,15.2840611,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Maternel Univers Scolaire,4.6,5266898482,node,Kinshasa ,primaire,GPS
704174495,-4.3521735,15.3316536,kinshasa,CD,school,2024-01-03,Strategic development,La Source de Vie - Limete,4.31,704174495,way,Kinshasa ,primaire,GPS
10277664882,-4.3517023,15.2916847,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Ange Raphael,4.07,10277664882,node,Kinshasa ,primaire,GPS
5266898497,-4.3513617,15.2805904,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Ange Raphael,4.77,5266898497,node,Kinshasa ,primaire,GPS
534408566,-4.3510161,15.2840249,kinshasa,CD,school,2024-01-03,Strategic development,Joyeux lutins,4.49,534408566,way,Kinshasa ,primaire,GPS
4235751684,-4.3509125,15.2841388,kinshasa,CD,school,2024-01-03,Strategic development,Joyeux Lutins,4.48,4235751684,node,Kinshasa ,primaire,GPS
5287473698,-4.3508536,15.3366405,kinshasa,CD,school,2024-01-03,Strategic development,Complexe scolaire Bienheureux Isidore Bakanja,4.53,5287473698,node,Kinshasa ,primaire,GPS
5263448468,-4.3504123,15.3398699,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Technique et scientifique de Limete,4.73,5263448468,node,Kinshasa ,primaire,GPS
403377016,-4.3502639,15.3200223,kinshasa,CD,school,2024-01-03,Strategic development,Complexe scolaire La Colombe,3.54,403377016,way,Kinshasa ,primaire,GPS
5268094591,-4.3501903,15.2828649,kinshasa,CD,school,2024-01-03,Strategic development,EP 1 et 2 Ango Ango,4.51,5268094591,node,Kinshasa ,primaire,GPS
731877066,-4.3500219,15.3000646,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Armée du Salut,3.52,731877066,way,Kinshasa ,primaire,GPS
13141574673,-4.3496373,15.3112205,kinshasa,CD,school,2024-01-03,Strategic development,Jean Jacques Rousseau,3.3,13141574673,node,Kinshasa ,primaire,GPS
1474335102,-4.3486452,15.2810666,kinshasa,CD,school,2024-01-03,Strategic development,college Baron Harvard,4.52,1474335102,way,Kinshasa ,primaire,GPS
704174502,-4.348383,15.3407798,kinshasa,CD,school,2024-01-03,Strategic development,EIB Le Cartésien,4.65,704174502,way,Kinshasa ,primaire,GPS
5268094578,-4.3483351,15.2872272,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Conventionel Adventiste,4.04,5268094578,node,Kinshasa ,primaire,GPS
1454174919,-4.3481782,15.3410805,kinshasa,CD,school,2024-01-03,Strategic development,CS Marie La Miséricorde,4.66,1454174919,way,Kinshasa ,primaire,GPS
715858837,-4.3475774,15.2929726,kinshasa,CD,school,2024-01-03,Strategic development,École officielle,3.6,715858837,node,Kinshasa ,primaire,GPS
1091195861,-4.3475722,15.2874203,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Simon Kimbangu-Petit Pigeon,3.96,1091195861,way,Kinshasa ,primaire,GPS
1360696707,-4.3474296,15.3253777,kinshasa,CD,school,2024-01-03,Strategic development,École Saint-Marc,3.49,1360696707,way,Kinshasa ,primaire,GPS
362188761,-4.3473974,15.2929316,kinshasa,CD,school,2024-01-03,Strategic development,,3.59,362188761,way,Kinshasa ,primaire,GPS
5266898498,-4.3471187,15.2776107,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Ntodo,4.69,5266898498,node,Kinshasa ,primaire,GPS
1359424506,-4.3470209,15.2867147,kinshasa,CD,school,2024-01-03,Strategic development,,3.96,1359424506,way,Kinshasa ,primaire,GPS
8932349013,-4.3467954,15.3409357,kinshasa,CD,school,2024-01-03,Strategic development,Saint Charles et Maison Enrica,4.54,8932349013,node,Kinshasa ,primaire,GPS
5219801925,-4.3462634,15.2745047,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Non-conventionnelle Le Vallée,4.9,5219801925,node,Kinshasa ,primaire,GPS
9979906373,-4.3460877,15.3055912,kinshasa,CD,school,2024-01-03,Strategic development,,2.94,9979906373,node,Kinshasa ,primaire,GPS
534408574,-4.3459567,15.278507,kinshasa,CD,school,2024-01-03,Strategic development,,4.53,534408574,way,Kinshasa ,primaire,GPS
5499321338,-4.3458978,15.2868506,kinshasa,CD,school,2024-01-03,Strategic development,Collège Mixte de Bandalungua,3.86,5499321338,node,Kinshasa ,primaire,GPS
2299738135,-4.3458101,15.2776009,kinshasa,CD,school,2024-01-03,Strategic development,EP1 Ngoma,4.6,2299738135,node,Kinshasa ,primaire,GPS
534408573,-4.3458005,15.278256,kinshasa,CD,school,2024-01-03,Strategic development,,4.54,534408573,way,Kinshasa ,primaire,GPS
2299738130,-4.3457856,15.2785116,kinshasa,CD,school,2024-01-03,Strategic development,Institut Salongo,4.52,2299738130,node,Kinshasa ,primaire,GPS
